time_flux_min,Jefflux_nM_per_min,time_eATP_min,eATP_no_hydrolysis_nM
8.1,0.00934006670619336,8.1,0.2955476657648696
8.200000000000001,0.009455376171701921,8.200000000000001,0.2963874514915154
8.3,0.009570685637210481,8.3,0.2972375413375065
8.4,0.009685995102719041,8.4,0.298097935302843
8.5,0.0098013045682276,8.5,0.29896863338752483
8.6,0.00991661403373616,8.6,0.299849635591552
8.700000000000001,0.010031923499244722,8.700000000000001,0.3007409419149245
8.8,0.010147232964753282,8.8,0.30164255235764237
8.9,0.010262542430261841,8.9,0.30255446691970556
9.0,0.010377851895770401,9.0,0.3034766856011141
9.1,0.01049316136127896,9.1,0.304409208401868
9.200000000000001,0.010608470826787522,9.200000000000001,0.3053520353219673
9.3,0.010723780292296082,9.3,0.3063051663614119
9.4,0.010839089757804642,9.4,0.30726860152020186
9.5,0.0109543992233132,9.5,0.3082423407983371
9.600000000000001,0.011069708688821763,9.600000000000001,0.30922638419581777
9.700000000000001,0.01118501815433032,9.700000000000001,0.31022073171264375
9.8,0.01130032761983888,9.8,0.3112253833488151
9.9,0.01141563708534744,9.9,0.31224033910433174
10.0,0.011530946550856,10.0,0.31326559897919376
10.100000000000001,0.011646256016364561,10.100000000000001,0.31430116297340116
10.200000000000001,0.011761565481873121,10.200000000000001,0.3153470310869539
10.3,0.01187687494738168,10.3,0.31640320331985194
10.4,0.01199218441289024,10.4,0.3174696796720954
10.5,0.0121074938783988,10.5,0.3185464601436841
10.600000000000001,0.012222803343907362,10.600000000000001,0.31963354473461825
10.700000000000001,0.012338112809415921,10.700000000000001,0.32073093344489767
10.8,0.012453422274924481,10.8,0.3218386262745225
10.9,0.012568731740433041,10.9,0.3229566232234926
11.0,0.0126840412059416,11.0,0.32408492429180813
11.100000000000001,0.012799350671450162,11.100000000000001,0.325223529479469
11.200000000000001,0.012914660136958722,11.200000000000001,0.32637243878647515
11.3,0.013029969602467282,11.3,0.3275316522128267
11.4,0.013145279067975841,11.4,0.3287011697585236
11.5,0.013260588533484401,11.5,0.3298809914235658
11.600000000000001,0.013375897998992962,11.600000000000001,0.3310711172079534
11.700000000000001,0.013491207464501522,11.700000000000001,0.3322715471116863
11.8,0.013606516930010082,11.8,0.3334822811347646
11.9,0.013721826395518642,11.9,0.3347033192771882
12.0,0.013837135861027201,12.0,0.3359346615389572
12.100000000000001,0.013952445326535763,12.100000000000001,0.3371763079200715
12.200000000000001,0.014067754792044323,12.200000000000001,0.33842825842053115
12.3,0.01418306425755288,12.3,0.33969051304033615
12.4,0.01429837372306144,12.4,0.34096307177948654
12.5,0.01441368318857,12.5,0.34224593463798225
12.600000000000001,0.014528992654078561,12.600000000000001,0.3435391016158233
12.700000000000001,0.014644302119587121,12.700000000000001,0.34484257271300967
12.8,0.01475961158509568,12.8,0.3461563479295414
12.9,0.01487492105060424,12.9,0.3474804272654185
