time_flux_min,Jefflux_nM_per_min,time_eATP_min,eATP_no_hydrolysis_nM
0.0,0.0,0.0,0.2617450022524588
0.1,0.00010304119345347,0.1,0.26175015431213144
0.2,0.00020608238690694,0.2,0.2617656104911495
0.30000000000000004,0.00030912358036041,0.30000000000000004,0.26179137078951287
0.4,0.00041216477381388,0.4,0.26182743520722157
0.5,0.00051520596726735,0.5,0.2618738037442756
0.6000000000000001,0.00061824716072082,0.6000000000000001,0.261930476400675
0.7000000000000001,0.0007212883541742901,0.7000000000000001,0.26199745317641976
0.8,0.00082432954762776,0.8,0.2620747340715099
0.9,0.0009273707410812301,0.9,0.26216231908594534
1.0,0.0010304119345347,1.0,0.2622602082197261
1.1,0.0011334531279881702,1.1,0.2623684014728523
1.2000000000000002,0.00123649432144164,1.2000000000000002,0.2624868988453238
1.3,0.00133953551489511,1.3,0.2626157003371406
1.4000000000000001,0.0014425767083485802,1.4000000000000001,0.2627548059483028
1.5,0.0015456179018020501,1.5,0.26290421567881034
1.6,0.00164865909525552,1.6,0.2630639295286632
1.7000000000000002,0.0017517002887089902,1.7000000000000002,0.26323394749786144
1.8,0.0018547414821624602,1.8,0.263414269586405
1.9000000000000001,0.0019577826756159303,1.9000000000000001,0.2636048957942939
2.0,0.0020608238690694,2.0,0.2638058261215282
2.1,0.00216386506252287,2.1,0.2640170605681078
2.2,0.0022669062559763403,2.2,0.26423859913403275
2.3000000000000003,0.0023699474494298105,2.3000000000000003,0.26447044181930307
2.4000000000000004,0.00247298864288328,2.4000000000000004,0.2647125886239187
2.5,0.00257602983633675,2.5,0.2649650395478797
2.6,0.00267907102979022,2.6,0.26522779459118606
2.7,0.0027821122232436902,2.7,0.26550085375383775
2.8000000000000003,0.0028851534166971604,2.8000000000000003,0.2657842170358348
2.9000000000000004,0.0029881946101506305,2.9000000000000004,0.26607788443717717
3.0,0.0030912358036041003,3.0,0.26638185595786495
3.1,0.00319427699705757,3.1,0.266696131597898
3.2,0.00329731819051104,3.2,0.26702071135727645
3.3000000000000003,0.0034003593839645103,3.3000000000000003,0.2673555952360002
3.4000000000000004,0.0035034005774179804,3.4000000000000004,0.2677007832340694
3.5,0.00360644177087145,3.5,0.2680562753514838
3.6,0.0037094829643249203,3.6,0.26842207158824366
3.7,0.00381252415777839,3.7,0.2687981719443488
3.8000000000000003,0.003915565351231861,3.8000000000000003,0.2691845764197993
3.9000000000000004,0.004018606544685331,3.9000000000000004,0.26958128501459516
4.0,0.0041216477381388,4.0,0.2699882977287364
4.1000000000000005,0.00422468893159227,4.1000000000000005,0.27040561456222295
4.2,0.00432773012504574,4.2,0.27083323551505484
4.3,0.00443077131849921,4.3,0.2712711605872321
4.4,0.004533812511952681,4.4,0.27171938977875465
4.5,0.00463685370540615,4.5,0.27217792308962263
4.6000000000000005,0.004739894898859621,4.6000000000000005,0.2726467605198359
4.7,0.00484293609231309,4.7,0.2731259020693945
4.800000000000001,0.00494597728576656,4.800000000000001,0.27361534773829854
4.9,0.005049018479220031,4.9,0.27411509752654784
5.0,0.0051520596726735,5.0,0.2746251514341425
5.1000000000000005,0.005255100866126971,5.1000000000000005,0.27514550946108257
5.2,0.00535814205958044,5.2,0.2756761716073679
5.300000000000001,0.005461183253033911,5.300000000000001,0.2762171378729986
5.4,0.0055642244464873805,5.4,0.2767684082579747
5.5,0.00566726563994085,5.5,0.27732998276229615
5.6000000000000005,0.005770306833394321,5.6000000000000005,0.2779018613859629
5.7,0.00587334802684779,5.7,0.278484044128975
5.800000000000001,0.005976389220301261,5.800000000000001,0.27907653099133245
5.9,0.00607943041375473,5.9,0.27967932197303524
6.0,0.0061824716072082005,6.0,0.28029241707408337
6.1000000000000005,0.006285512800661671,6.1000000000000005,0.28091581629447687
6.2,0.00638855399411514,6.2,0.2815495196342157
6.300000000000001,0.006491595187568611,6.300000000000001,0.2821935270932999
6.4,0.00659463638102208,6.4,0.28284783867172947
6.5,0.0066976775744755504,6.5,0.28351245436950434
6.6000000000000005,0.006800718767929021,6.6000000000000005,0.28418737418662454
6.7,0.00690375996138249,6.7,0.2848725981230901
6.800000000000001,0.007006801154835961,6.800000000000001,0.28556812617890104
6.9,0.00710984234828943,6.9,0.28627395835405733
7.0,0.0072128835417429,7.0,0.28699009464855896
7.1000000000000005,0.0073159247351963705,7.1000000000000005,0.2877165350624059
7.2,0.007418965928649841,7.2,0.2884532795955982
7.300000000000001,0.007522007122103311,7.300000000000001,0.28920032824813585
7.4,0.00762504831555678,7.4,0.28995768102001884
7.5,0.00772808950901025,7.5,0.2907253379112472
7.6000000000000005,0.007831130702463721,7.6000000000000005,0.2915032989218209
7.7,0.00793417189591719,7.7,0.29229156405173995
7.800000000000001,0.008037213089370662,7.800000000000001,0.29309013330100436
7.9,0.00814025428282413,7.9,0.2938990066696141
8.0,0.0082432954762776,8.0,0.2947181841575692
8.1,0.00834633666973107,8.1,0.2955476657648696
8.200000000000001,0.00844937786318454,8.200000000000001,0.2963874514915154
8.3,0.00855241905663801,8.3,0.2972375413375065
8.4,0.00865546025009148,8.4,0.298097935302843
8.5,0.008758501443544951,8.5,0.29896863338752483
8.6,0.00886154263699842,8.6,0.299849635591552
8.700000000000001,0.008964583830451891,8.700000000000001,0.3007409419149245
8.8,0.009067625023905361,8.8,0.30164255235764237
8.9,0.00917066621735883,8.9,0.30255446691970556
9.0,0.0092737074108123,9.0,0.3034766856011141
9.1,0.00937674860426577,9.1,0.304409208401868
9.200000000000001,0.009479789797719242,9.200000000000001,0.3053520353219673
9.3,0.00958283099117271,9.3,0.3063051663614119
9.4,0.00968587218462618,9.4,0.30726860152020186
9.5,0.00978891337807965,9.5,0.3082423407983371
9.600000000000001,0.00989195457153312,9.600000000000001,0.30922638419581777
9.700000000000001,0.009994995764986591,9.700000000000001,0.31022073171264375
9.8,0.010098036958440061,9.8,0.3112253833488151
