time_min,eATP_explants_nM
35.9,0.9124268391222544
36.0,0.915809529281375
36.1,0.9191967467084571
36.2,0.922588465054801
36.300000000000004,0.9259846581250567
36.4,0.929385299876331
36.5,0.9327903644173003
36.6,0.9361998260073288
36.7,0.9396136590555907
36.800000000000004,0.9430318381201993
36.9,0.9464543379073393
37.0,0.9498811332704058
37.1,0.9533121992091467
37.2,0.9567475108688116
37.300000000000004,0.9601870435393047
37.4,0.9636307726543432
37.5,0.9670786737906195
37.6,0.9705307226669703
37.7,0.9739868951435481
37.800000000000004,0.9774471672209998
37.9,0.9809115150396481
38.0,0.9843799148786795
38.1,0.9878523431553352
38.2,0.9913287764241083
38.300000000000004,0.9948091913759446
38.400000000000006,0.9982935648374487
38.5,1.0017818737700943
38.6,1.0052740952694394
38.7,1.008770206564346
38.800000000000004,1.0122701850162037
38.900000000000006,1.015774008118159
39.0,1.0192816534943485
39.1,1.022793098899136
39.2,1.0263083222163552
39.300000000000004,1.0298273014585555
39.400000000000006,1.0333500147662538
39.5,1.0368764404071888
39.6,1.0404065567755811
39.7,1.0439403423913969
39.800000000000004,1.047477775899616
39.900000000000006,1.051018836069505
40.0,1.0545635017938926
40.1,1.0581117520884518
40.2,1.0616635660909841
40.300000000000004,1.0652189230607092
40.400000000000006,1.068777802377558
40.5,1.0723401835414703
40.6,1.075906046171696
40.7,1.0794753700061013
40.800000000000004,1.083048134900478
40.900000000000006,1.0866243208278568
41.0,1.0902039078778256
41.1,1.0937868762558514
41.2,1.0973732062826045
41.300000000000004,1.1009628783932892
41.400000000000006,1.1045558731369773
41.5,1.1081521711759448
41.6,1.111751753285013
41.7,1.1153546003508938
41.800000000000004,1.1189606933715388
41.900000000000006,1.122570013455491
42.0,1.1261825418212421
42.1,1.129798259796592
42.2,1.133417148818013
42.300000000000004,1.1370391904300166
42.400000000000006,1.140664366284526
42.5,1.1442926581402495
42.6,1.1479240478620603
42.7,1.1515585174203777
42.800000000000004,1.1551960488905533
42.900000000000006,1.1588366244522599
43.0,1.1624802263888847
43.1,1.166126837086926
43.2,1.1697764390353922
43.300000000000004,1.1734290148252058
43.400000000000006,1.1770845471486102
43.5,1.18074301879858
43.6,1.1844044126682343
43.7,1.1880687117502546
43.800000000000004,1.1917358991363052
43.900000000000006,1.1954059580164564
44.0,1.1990788716786127
44.1,1.2027546235079427
44.2,1.2064331969863136
44.300000000000004,1.2101145756917278
44.400000000000006,1.213798743297764
44.5,1.2174856835730206
44.6,1.2211753803805627
44.7,1.2248678176773724
44.800000000000004,1.2285629795138022
44.900000000000006,1.2322608500330314
45.0,1.2359614134705263
